@relation imdb-sentiment-2011-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement-V-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement

@attribute Text string
@attribute class-att {pos,neg}

@data
'I was fortunate enough to meet George Pal (and still have my DS:TMOB poster autographed by him) at a convention shortly after the release and asked him why he chose to do the film camp. Before he could answer two studio flacks intercepted and lectured me on how the studio knew best and how no one will take such a film seriously. I had been reading the Bantam reprints for a couple of years thanks to a friend (ComiCon attendees of the 1970s will recall Blackhawk and his band? I was in a couple of years of that with him) and had higher hopes than what we got.<br /><br />The flacks insisted that no high adventure would ever be done seriously and so doing camp was the only way. Several other fans jumped in on my side with Pal listening as best he could. At the end of the little event Pal came up to us and apologized wishing he could have done more and better.<br /><br />STAR WARS put the lie to the flacks and a year after Pals death Spielberg and Lucas proved that Doc Savage could have easily been the next major movie franchise...if it hadnt been for the flacks.<br /><br />Tear out the memory or history of Doc and the film would have been worth a 6/10 rating as nothing more than a mindless popcorn seller.<br /><br />But destroying the legacy like that was no less an abomination than killing a baby in the crib.<br /><br />Doc Savage can still come to the screen and survive the inevitable comparisons by the ill-informed to Indiana Jones but it would have to be done in all seriousness and earnest to reclaim the glory that we should expect from the First American Superhero.<br /><br />SIDENOTES: Yes there was a second script for ARCHENEMY OF EVIL and its a lot more serious. Yes there was simultaneous footage shot but mostly establishing shots and very little with actors. And yes there _is_ a one-sheet of Ron Ely leaping over a brick wall and blasting at something over his shoulder with a specially built bronze pistol. Elys wearing a duster over a button down white shirt with a bronze tie and the words DOC SAVAGE: ARCHENEMY OF EVIL...Coming Next Summer! POSTSCRIPT: If anyone knows who the studio flacks were that accompanied George Pal in 1975 to San Diego for the convention smack the idiots up the side of the head and call them the idiots that they are. At the time they were doing dorkknobs and Fu Manchu in stripes and baggy canvas pants and carrying Paramount portfolios.',neg
'The book is fantastic this film is not. There is no reason this film could not have embraced a futuristic technological vision of the book. Hell total recall was released a few years later and that did a good job of it even a clockwork orange released in the 70s did a good job of trying to make a futuristic world. The bleak German expressionistic colours the black and white footage from the vision screens there is no reason for this approach for when the film was made in 1984. The main character is in a white collar writing job yet he dresses like he works with oil and grease in a garage. This film decides to take a mock-communistic approach to set design atmosphere and theme yet the novel did not necessarily dictate a communist worship-the-humble-worker theme itself. This book seriously needs to be adapted in a modern context as this book is more relevant today than ever before. I could not watch more than 20 minutes of this crap. The soundtrack is annoying the lack of foresight is annoying this film seems to have been made to deny a sense of realism or believability when that is exactly what is required to hammer the novels messages to the viewer.',neg
'Its not the most well made slasher movies of all time but for what it is its pretty amusing. The plot is lame but the kills are not too bad. I have to be honest if you dont follow the bands that are featured in this film you wont find this film as funny as those who do. I knew someone who saw this film and was really disappointed because of the poor quality of the film but you have to understand that it was made in the spare time of being on tour in between playing to moshing kids and drinkin with friends backstage...its not made to be taken seriously. Its ubber cheese at its punk best and with over 100 killsmost of which are ultra gory its a fun movie to have friends over to watch drink and be merry!',neg
'Lin McAdam (James Stewart) wins a rifle a Winchester in a shooting contest.Dutch Henry Brown (Stephen McNally) is a bad loser and steals the gun.Lin takes his horse and goes after Dutch and his men and the rifle with his buddy High Spade (Millard Mitchell).The rifle gets in different hands on the way.Will it get back to the right owner? Anthony Mann and James Stewart worked together for the first time and came up with this masterpiece Winchester 73 (1950).Stewart is the right man to play the lead.He was always the right man to do anything.The terrific Shelley Winters plays the part of Lola Manners and shes great as always.Dan Duryea is terrific at the part of Waco Johnnie Dean.Charles Drake is brilliant as Lolas cowardly boyfriend Steve Miller.Also Wyatt Earp and Bat Masterson are seen in the movie and theyre played by Will Geer and Steve Darrell.The young Rock Hudson plays Young Bull and the young Anthony (Tony) Curtis plays Doan.There are many classic moments in this movie.In one point the group is surrounded by Indians since this is a western.Its great to watch this survival game where the fastest drawer and the sharpest shooter is the winner.All the true western fans will love this movie.',pos
'The literary genius of Vladimir Navokov is brought to the screen again and many in the cultured world will take notice. The director puts us in check mate with the story of Alexander an absentminded chaplinesque study of chess addiction. Nastasya is vacationing in a marble columned resort where a chess championship is being hosted. She meets Alexander by picking up a queen piece he drops thru his coat pocket. A magnetic attraction evolves whereby he proposes the next day the mother alarmed telegrams the husband. He arrives and questioning Alexander we get these fades to the past ala Godfather II where we see young Alexander a child prodigy. He is taken under a school teachers wing and exploits his genius for 10 yrs making vast sums. Thinking Alexander reached his peak abandons him but becomes legend. The old teacher returns causing harm trying to give victory to an old rival of Alexander. In a serious chess game where World Chess Champion victory is one way to immortality the chess clock ticks match time ends to conclude the next day. That day is Nastasyas wedding the old teacher interferes and Alexander is sent on a nervous breakdown. Nastasya holding her stomach and looking thru her loves coat finds his strategy for the match and follows the moves. Though the film unfortunately sways from its Russian roots its low back cut dresses are lovely Alexander plays his role sublimely.The director underestimated her audience we hardly ever get to play and the only hint of The Luzhin Defense is after trading queens isolate the opponents King with your 3 paws & King sacrificing the castle for mate. Nastasya is a great match but feel its conclusion deserved more intensity but maybe the emotions were right on check for chess meant more to him than her. The Luzhin Defense elegantly gives Navokov honor the complexity of his work in images is a world event not to be missed.',pos
'This Harold Lloyd short wasnt really much; not one of his funnier efforts. Of course I never see bratty kids as anything hilarious. Thats what the bulk of this story is Harold and his wife Mildred Davis babysitting his in-laws two young kids. One is a baby who is constantly crying and the other is a four-year-old terror who does everything but demolish the house. Letting the kid create havoc over and over was not entertaining to me.<br /><br />The best part was the last four or five minutes when the couple thinks that this big goon (Noah Young) is burglarizing their house. Half the time its the pet cat scaring the couple but overall that segment is fun with some good sight gags reminding me of another Lloyd short Haunted Spooks.<br /><br />However the good ending doesnt save the whole picture which I probably wouldnt watch again. Lloyd has done too many other good things to waste even 25 minutes on this one again. It just isnt that funny.',neg
'My paraphrase above of the slogan on the back of the DVD box sums it up: this film was far more horrible than horrifying.<br /><br />This is the worst film I have seen in as long as I can remember. My wife accidentally rented it thinking it was the Tom Cruise version. The laughably crude special effects on the menu screen should have tipped us off. The gratuitous nudity already in the opening scene made us more suspicious.<br /><br />But as the film wore on we were benumbed by clumsy acting -- both over- and under-acting -- non-continuity in directing and editing trite writing and crude special effects. We gave up after a half-hour or less; after starting this badly it couldnt possibly get better.<br /><br />Since I despise reviews that pan a product without giving specifics here are some examples of the films especially awkward moments even if they amount to spoilers:<br /><br />- The lead says good-bye to his young old son as the latter is about to drive away with his mother the latter prickly because its their wedding anniversary but the lead is not coming along due to sudden business. The son asks quietly worried will I ever see you again? Perhaps its supposed to come off as a premonition but it instead comes off as incongruous behavior for a child that age in that situation.<br /><br />- A huge alien spacecraft has crashed to earth and sits in an enormous crater. A crowd of people stands nearby peering at it uneasily but otherwise looking generally unaroused. One woman finally says its gi-normous!<br /><br />- After this craft has laid waste a village and its inhabitants the lead and a bystander now alone near their homes and trying to load their cars for an escape have an exchange something like this in a quietly puzzled tone:<br /><br />What was that thing anyway? I dunno...<br /><br />- A crowd attempting to evacuate over a bridge is blocked by the military since part of the bridge is destroyed. When an alien ship shoots an explosive at it the crowd starts to run away seemingly only because a director told them to and not because theyre frightened or in any kind of real danger let alone unusual circumstances.<br /><br />And so forth... writing about the film falls short of the experience of actually seeing it. But please PLEASE save yourself the bother even if your morbid curiosity is piqued! The film is so bad it cant even be enjoyed as unintentional humor (versus say King Vidors Solomon & Sheeba starring Yul Brynner wearing a wig). Life is too short to waste watching such nonsense. There MUST be something more productive and enjoyable to do like walking the dog or cleaning a birdcage.',neg
'What an excellent movie made even more so by the fact that my wife and I stumbled onto it so serendipitously channel surfing on a nice frozen day in North Texas. Kathy Bates is at her usual best leading a cast of very normal and human costar characters thru one of the most wonderful feel good movies weve ever seen. Why this movie wasnt given the attention it deserved on its release in 2002 is difficult to understand. Why it was head and shoulders above so many of the boring pieces of trash released with greater fanfare and attention is evident in the viewing. It is obvious that we as a general public are being force-fed that which has been deemed great and wonderful by the powerful and influential while true gems such as Unconditional Love manage to shine thru all those pretenders to really enjoyable cinema. Rent or buy this movie.....you wont regret it!',pos
'Horrible waste of talent. Not even worth watching when there is absolutely nothing else to do. My hope against hope is that the actors at least got paid well. Anyway if youre a fan of Heathers or Lukes youll be really disappointed by this big budget student film.',neg
'This movie contains no humor for anyone who has lived with a family member who has a mental illness. So many scenes reminded me too graphically of my own life experiences. This movie was the mans version of Mommy Dearest. It depicts both graphically and accurately the life many children of a mentally ill parent goes through. It also shows how easy it is for a psychiatrist to become corrupt and act like they are God. <br /><br />Someone told me it was funny. No way I say! It is sick humor at best. <br /><br />The movie is so intense and depressing that my son and I had to leave the room. The best use for this movie is for people who dont understand mental illness or dont believe what we families actually do live through.',neg
'Hello there<br /><br />This is my first post in IMDb even though I use it as a reference for quite a while. I would therefore like to salute you all. The fact that I am a Greek is inevitably going to affect my judgement I hope not to your annoyance.<br /><br />I spent 2 years of my life (all we Greeks did actually) analysing Omirus epos (and not Homers as you see everywhere) rhyme by rhyme. If I recall well it was Iliada (Iliad) on 8th grade and Odysseia (Odyssey) on 9th grade. Warners Troy was a big disappointment to me and my fellow Greeks around the campus (I study in the UK).<br /><br />Iliad epos is one of the very best literature works ever made. It was composed by a Greek poet Omirus a whole 400 years after the actual war. Historians put Trojan war around 1200 BC and the actual reason of the war not being Helens beauty but the strategically crucial position of Troy. That said one may now understand that Omirus epos is not presenting the actual events (as its not accurate historically) but this was never the purpose of this work. <br /><br />Reading this huge poem one can find himself wondering for the very definitions of honour love anger hate heroism discipline loyalty and so on. The best part and the most educational as well were these prolonged talks between the warriors before the battle. None of these though were revealed in Troy<br /><br />Warners Troy was really cheap to my eyes and to other intellectual people English Finnish and German colleagues of me as well. It is a shame to spend millions of dollars in such a bad scenario. By the way perfect storm was a bad and stupid blockbuster (computers graphics did the whole work) and yet it is Wolfgang Petersens best work. <br /><br />I conclude saying that youd better watch something else instead. I would give Troy 2 out of 10. It is a really expensive B movie.<br /><br />Cheers <br /><br />Alex',neg
'I think this is one of the weakest of the Kenneth Branagh Shakespearian works. After such great efforts as Much Ado About Nothing etc. I thought this was poor. The cast was weaker (Alicia Silverstone Nivoli McElhone???) but my biggest gripe was that they messed with the Bards work and cut out some of the play to put in the musical/dance sequences.<br /><br />You just dont do Shakespeare and then mess with the play. Sorry but that is just wrong. I love some Cole Porter just like the next person but jeez dont mess with the Shakespeare. Skip this and watch Prosperos Books if you want to see a brilliant Shakespearean adaptation of the Tempest.',neg
'I know it is fashionable now to hate this movie. I have seen hundreds of spook films including he original 1963 Haunting as well as most of the Hammer films. This film is not restrained and does not hold back at all which is probably why so many modern viewers seemed not to like it. Yet many viewers can accept out of control films like Scream because knife killers are more easy to believe for most people than demons or ghosts. Actually this film had many great scenes and the acting and special effects were great. I have seen it 15 times now and it gets better every time. The director of this film has made a number of interesting and stylish films and was not trying for the type of realism of the 6th sense. The Haunting lets go and is certainly not boring. Perhaps this film might appeal more to John Carpenter fans but more of an traditional plot structure. The old Haunting was also a fine film from 1963. It was even more scary. See both and also The Innocents and The Legend of Hell House with Pamela Franklin.',pos
'*MILD SPOILERS*<br /><br />In this would-be satire Chaplin set his sights on the evils of German fascism playing the twin roles of Tomanian dictator Adenoid Hynkel and one of his subjects an inadvertent World War I hero and Jewish barber. Through events inspired by both Adolf Hitler and the Marx Brothers Hynkel negotiates contracts and declares war on neighbouring Osterlich whilst finding time for numerous oddly flat set-pieces. The dictators much-celebrated waltz with an inflatable globe is actually entirely heavyhanded underwhelming and unfunny.<br /><br />Chaplin should certainly be commended for looking to lampoon Hitler and for speaking out strongly on celluloid - his much-maligned final speech is actually the bold memorable highlight of the piece - but the film simply isnt sharp or funny enough to merit the praise frequently heaped upon it nor to demand repeated viewings. The best gags are away from Hynkels tiresome posturing and involve The Barber attempting to avoid a large spinning bomb (a sequence which steals from the gun tussle in The Gold Rush) and later with a pot on his head accidentally walking the plank off the roof of his shop.<br /><br />Compared to the directors silent classics The Great Dictator is slow wildly inconsistent and altogether somewhat unsatisfactory whilst the barren spells between laughs are often long and difficult to endure. There is no doubt that Chaplin was a genius but even geniuses make disappointing pictures and The Great Dictator certainly ranks as such.',neg
'I dont know who Sue Kramer the director of this film is but I have a strong suspicion that A) she is a lesbian and B) she somehow shamed everyone involved in this project to participate to prove they are not homophobic.<br /><br />I can imagine everyone thinking My God this is horrible. Not funny. Pedestrian. Totally lame. But keeping their mouths shut for fear they will be labeled anti-gay or they dont get the gay lifestyle. (This is probably why Kramer did NOT cast gay people to play gay people too.) Anyway its not even worth reviewing. The actors are all directed to play every scene completely over the top so there is no sincerity or believability in anything they do. Its full of clichés and there is nothing about this movie that is the least bit amusing - much less funny.<br /><br />I hated it and Im not afraid to say so. Too bad the gutless people who gave Kramer the money to make this bomb werent as unbiased in their judgment.',neg
'American film makers decided to make a film they think is Japanese. The characters all badly represented the actors are not even Japanese and the set is cheap unreal and definitely doesnt represent Kyoto in Early 20ties and 30ties. Who ever read the book understand that the script writers didnt add any extra value to differentiate the movie from the script. Worse they even changed the original plot line with a few goofs. Rob Marshall is using for his two main characters two well known Chinese actors who joined before in crouching tiger hidden dragon. Marshall probably saw one Chinese movie and tho they represent Japanese culture. Seeing those two actors together again even makes the movies more ridiculous. Quentine Tarantinos last scene in Kill Bill #1 is ten times more Japanese made than that of this movie.',neg
'Has to be one of the worst wastes of 35mm movie film ever unleashed on the public the sequel to the at least entertaining pseudo-documentary original film The Legend of Boggy Creek. Bad script worse acting etc. etc. Dawn Wells had to be hoping that Gilligan would come rescue her and take her back to the island just to escape from this piece of clap-trap.',neg
'Come Undone appears to elicit a lot of opinions among the contributors to this forum. Granted its a film that promises a take on gay life as most viewers expect and somehow it gets away from that promise into an introspective view at a young mans soul. The film has a way of staying with us even when it has ended. It is a character study about how a young man gets involved into a love affair with someone so much different than him that in the end will leave Mathieu confused hurt and depressed when things dont go according to what he hoped the relationship would be.<br /><br />If you havent seen the film perhaps you would like to stop reading.<br /><br />Sebastien Lifshitz the director of the film has told his story from Mathieus viewpoint. Most viewers appear to be disoriented by the different times within the film but there are hints that are not obvious as one can see in retrospect. The story is told in flashbacks that might add to the way some people will view the film. This is a story about the doomed the love Mathieu felt for Cedric and the ultimate breakdown of their life together.<br /><br />First of all Cedric the handsome young local pursues Mathieu until he succeeds in convincing him he likes him. Mathieu feels the attraction for Cedric too. We realize how different both young men are by the way Cedric tells Mathieus family how he feels school is not for him. On the other hand Mathieu who wants to be an architect finds beauty in the abandoned place where Cedric has taken him. We watch as Mathieu reading from the guide book wants Cedrics attention.<br /><br />When Mathieu comes out to his mother she wisely tells him about the importance of continuing his career. She also points out about what future both of them would have together which proves to be true. Mathieu appears to have learned his lesson the hard way. He goes on to an uncertain life with Cedric and attempts to take his own life. We watch him in the hospital speaking to a psychiatrist that has treated his wounded soul.<br /><br />The ending might be confusing for most viewers but there is a moment in the film when Mathieu goes to work in a bar where we see him washing glasses and looking intently to Pierre the young man who frequents the bar. That is why when Mathieu goes looking for Pierre at his house appears to be hard to imagine. Yet we have seen the way Mathieu is obviously interested in Pierre. The last scene at the beach when Pierre and Mathieu are seen strolling in the sand has a hopeful sign that things will be better between them as they watch a young boy apparently lost but then realizing the father is nearby.<br /><br />Jeremie Elkaim makes Mathieu one of the most complex characters in recent films. This is a young man who is hard to understand on a simple level. Mathieu has suffered a lot first with the separation of his parents then with his depressed mother and with losing Cedric. Stephan Rideau who has been seen on other important French films is equally good as the shallow Cedric.<br /><br />While Come Undone will divide opinions the film deserves a viewing because of the complexity and the care Sebastien Lifshitz gives to the story.',pos
'This is a great premise for a movie. The overall plot is very originalinteresting and something to think about. However poor production an obviously small budget crapy acting from the main character and several side actors really detract from this would be classic. An up and coming producer should try to resurect this story and give this basicly half hearted atempt a proper release.',neg
'Greenaway seems to have a habit of trying deliberately to disgust his viewers. This film opens with incest--and purposeless meaningless casual incest at that. Thats Greenaways big problem. He prefers parlor tricks to shock over actually doing anything meaningful. Technical skill isnt enough. Hes just a bit perverse for the sake of perversity.',neg
'It was (foolishly) with some degree of relish that I sat down to watch what a friend had promised would be the worst/best movie experience of my life the mighty Roller blade 7. 2 years on and Im still in therapy. Oh yes my dear friends it REALLY IS THAT BAD. They obviously got about 40 minutes of footage in the can and then decided to use said footage endlessly and repeatedly to brain-numbing effect. My only fear of the kind of post-apocalyptic world featured in this turkey is that somehow some way a print of this abomination would survive. Truly the living would envy the dead.',neg
'Oh Godwhat an idiotic movie!Incredibly cheap with fake special effects(the creature is played by one guy in lame costume)and stupid plot.All dialogues are unbelievably bad and these actors(HA!HA!HA!)...theyre simply ludicrous.For example I have never seen so annoying characters like in this junk(these dumb kids or pregnant woman with his husband and many more).All in allthis is a great entertainment if youre drunk.Avoid it like the plague.Am I drunk?I dont think so...',neg
'This is absolutely the most stupidest movie ever produced in front of a camera. I cant believe I was gullable enough to rent this piece of junk. I have seen some bad movies in my time But this takes the cake....Ice cream  and Chips Too. Omg I still cant get over how bad this thing was. The acting was a Joke.... The Plot was Non Exsistant..and the camera work had to be done by a 3 year old child. I have never seen a movie take so long to go Nowhere. I mean the whole movie could have been shot is less than 30 minutes. I guess this guy had some extra time on his hands.... ( Like 3 Hours. ) And an extra 60 bucks in his wallet and decided one night...( Hey ..Lets go make the stupidest movie ever made. ) And they did just that. Give me a break.Im heading back to the video store right now to get Demand my money back.Anyone else who has watched this piece of trash should do the same.',neg
'I really enjoyed this debut by Ring director Hideo Nakata. If youve seen Ring beforehand then youll be familiar with the style and idea of this flick. Its got a subtle spookiness about it that works better than the constant (and predictable) stingers that infest most mainstream movies of this genre. If you like films that give you the chills then you will probably like this one. A good creepy debut by Hideo Nakata. 8/10',pos
'Normally I dont have a problem with gratuitous swearing in films but this one really annoyed me. All they did was swear. For the whole film. (And as someone else noted get cancer) It was boring rambling and pretentious. I wouldnt If I were you. <br /><br />Its also not that I dont like films which as most people who like it will claim observe life. I love Eat Drink Man Woman and all that happens in that is that a load of Taiwanese people lead their lives. But I could relate to them. I have never met anyone who swore as much as the actors in this film and I used to work on a construction site. So go figure. Having said that William H. Macy made me grin. Once. <br /><br />2/10. Avoid unless you enjoy tedium.',neg
'If Daphne Du Maurier had set REBECCA in 1950s San Francisco it might very well resemble this uptight highly unusual noir from Robert Wise. Valentina Cortese plays a concentration camp survivor who steals the identity of a dead woman and insinuates herself into the life of Richard Basehart (who happens also to be the guardian of the dead womans son)...its absurd and over-the-top but also topflight entertainment. Cortese is terrific slowly falling apart as she realizes the mistake shes made. Basehart is fine if a bit bland...although the lighting toward the end makes him appear very menacing. Fay Baker makes a very good Mrs. Danvers-like caretaker. Wise is a fine director and he keeps things moving at a pretty brisk clip. He also stages a now classic out of control car crash with Cortese (or at least a stunt Cortese) at the wheel.',neg
'There are moments when you dont want those deep drama-series. When you dont want series with heavy stories or a must to watch every single episode to be able to hang on. There are moments when you just want to watch a simple series with lots of action and cool characters. For those moments you have Cleopatra 2525.<br /><br />I was one of those who actually enjoyed Charlies Angels. Critics said it was to superficial and silly. But the thing is thats the point! People who cant relax and expected a serious movie hated it. Its exactly the same with Cleopatra 2525. It is superficial. It has silly and unrealistic characters. And thats why I like it. It isnt like any other series.<br /><br />The first season wasnt very good. The character Cleo was irritating and a little too much. The story was a little lame and you didnt get to know the characters very much. But hey they only had 20 minutes in every episode.<br /><br />In the last 5-6 episodes of Cleopatra 2525 they finally gave the series full 40-minutes length. And it was here I started to love it. The series finally started to grow into a very qualitative series. Too bad they had to cancel the series. Because the last episodes of Cleopatra 2525 actually was very good. I will never forget Hel Sarge and Cleo. Unique characters that only the creators of Xena could have created!',pos
'Okay if you have a couple hours to waste or if you just really hate your life I would say watch this movie. If anything its good for a few laughs. Not only do you have obese topless natives but also special effects so bad they are probably outlawed in most states. Seriuosly the rating of PG is pretty humorous too once you see the Native Porn Extravaganza. I wouldnt give this movie to my retarded nephew. You couldnt even show this to Iraqi prisoners without violating the Geneva Convention. The plot is sketchy and cliché and dumb and stupid. The acting is horrible and the ending is so painful to watch I actually began pouring salt into my eye just to take my mind off of the idiocy filling my TV screen.',neg
'Some films manage to survive almost on originality alone - Wonderland is certainly one of those films. The script manages to throw everything into a near-fever pitch but without making it incoherent. The speed of this thriller is not to chosen to cover up a weak script but rather to accurately reflect the drug-addled reality.<br /><br />As director James Cox as a very peculiar way of working his actors. Most of the characters are perpetually on edge and often because theyre rather quite ugly personalities. Val Kilmer has described John Holmes to be a hustler able to manipulate and control. No offense to Kilmer but his version of Holmes seems only able to control the drastically weak-minded. Nonetheless its a stunning performance. Comparing this to Kilmers more Hollywood roles like in The Saint it seems to prove he is far more at home in gritty indie flicks.<br /><br />The actors are the main force holding all together. There are various little performances that stand out - especially the women. Carrie Fisher Kate Bosworth and Lisa Kudrow all have limited screen time next to their male counterparts but they are all fantastic. Aside from Kilmer Ted Levine and Dylan McDermott give a weird stunning energy to their roles.<br /><br />I originally put off watching Wonderland because I assumed it was a film about a porn actor in the strictest sense. Yes the story revolves around John Holmes but it has literally nothing to do with his professional career. Basically this film is a murder mystery and as such - its excellent.<br /><br />RATING: 7.5 out of 10',pos
'This film gives a look at the suffering a family experiences at the death of a child and the healing that can finally come to them.<br /><br />The family learns of the death of their son on Christmas Eve 1991 ruining the Christmas season for them. They do not celebrate it again for many years. There is an interesting comment by the daughter that will remind viewers to consider the needs of surviving children in such a situation.<br /><br />The Matthew character makes a reference to Jesus but I suspect that other comments he makes come from non-Christian sources. I wonder if any other viewers would recognize those comments. If so it would be an interesting addition to the data on this movie.',neg
'The plot of this movie hangs on one important point: that this murderer was also a responsible loving caring father. Not that being a father and a murderer is impossible. But this man is shown murdering a teenage girl without provocation or reason and without emotion. This girl was someones daughter. I dont think a father who cared so much about his own daughter could have been so cold-blooded to someone elses daughter. Or alternately could have been so cold blooded and yet worry about and care for his own daughter. And the idea that a convicted murderer would actually ask his victims parents to take in and care for his daughter is beyond belief.<br /><br />That said the characters were acted with conviction by the actors. I thought changing Scott Bakulas eye color did make him seem more cold and menacing than he usually is. You couldnt see into his eyes at all.',neg
'I must say I thought I had seen it all. I am an extremely jaded movie buff. This movie didnt shock me by any means. Im way past that point. But it did take me to certain emotional places I didnt know I could go to. I had no idea I could ever find (ick) the idea of beastiality erotic. Never never never. Ever. Ever. But there you go. He did it. I have to give the director credit. He pulled it off.<br /><br />For the first 40 minutes this movie is a TOTAL bore. We start off with some very explicit footage of two horses having sex. After five minutes of this I started wondering if buying this movie wasnt a mistake. Then an old guy in a wheelchair talks to some other old guy about two people getting married. Then some nervous guy shaves. Then we see (briefly) a hot chick getting it on with a butler (but this is very brief). At this point I was cursing the movie out loud while trying to stay awake. In fact I fell asleep at about the 40 minute mark and forced myself to finish it the next night.<br /><br />We finally get the good stuff when a girl (who knows who she is or who anyone is in this movie) has a dream about a Victorian-era gal being ravaged by a beast-thing in the forest. The scene goes on for quite some time and is really the meat (heh-heh) of the whole deal. Its beautifully shot superbly edited and does deliver the goods. They do try to wrap up the plot at the end and it sort of makes sense but sort of doesnt either. Oh well. I would definitely recommend this film. The first 40 minutes made me want to shoot myself (and my TV) but the last 50 minutes totally redeems it.',pos
'Begotten is certainly an experience and a out of the ordinary experience at that. The use of colour is fascinating and at times frustrating. A LOT of what happens on screen is incredibly difficult to make out. Your view is either obscured by a sudden bizarre change in colour and tone characters in the way and random cuts to the sky. The sound is very haunting and a welcome addition. It really aids the nihilistic and hopeless tone that smothers this film. <br /><br />As for what Begotten is about the rape of the environment and rebirth theory feels pretty accurate to me. But I wouldnt spend a lot of time focusing on the meaning its virtually unimportant. Its clear the director didnt want to explain anything. He simply presents it as it is and if you want to search for a meaning thats up to you. <br /><br />Watching Begotten is definitely not a walk in the park but I was captivated from the opening. It really is like watching a persons worst nightmare. What we see is at times distressing and very unpleasant but there is a surreal dreamlike beauty in there. If youre an art-house/experimental fan and you havent yet seen Begotten make it a priority. I doubt you will ever forget it. I sure know that I wont.',pos
'No wonder a lot of us hate classical music; and what are the children to think? With educational PR like this serious music will soon slip from life support to the morgue. Kids know when theyre being talked down to and this is no exception; why cant someone good do a movie about classical music for kids? I must admit I enjoyed the actor who played Beethoven he took to the role with enthusiasm and a keen balance of the poignant and humorous aspects of Beethovens character; he obviously did his research. Otherwise this is a third rate rehash of the old ABC Afterschool Special format with none of the occasional charm those short films had. Sorry about the rant but this is an important subject for young people to know about and it could have been done well; I wonder if musicians or filmmakers were responsible? Either way the kids are hipper than you think folks...<br /><br />Medtner',neg
'Saw this as a young naive punk when it was first released. Had me snifflin like a baby as I left the theatre trying not to let anyone see. So when I saw it again now in 07 I knew what to expect & the sobs were ready & primed as their required moment approached. Thankfully this time I was at home.<br /><br />What I hadnt remembered from my youthful viewing- or perhaps hadnt noticed because of it was the technical brilliance of this movie. The use of flashbacks which tell so much story without resorting to dialogue. The camera work which seemed to place the viewer together with the characters in the scene. Think of the opening when Joe is crossing the street to the diner the camera pans behind the woman & child sitting on a bench in the foreground framing the street scene. <br /><br />The story itself & the characters - seedy sad & brutally real. It is very touching to be drawn so closely into a human drama such as this with people most of us would likely spurn. Then again Joe & Ratso could be any of us. Must have been 70 when I saw it. I recall that upon leaving the theatre I was impelled to find the company of friends. All these years later Im glad Im not alone tonight. This is one hell of a great movie.',pos
