@relation imdb-sentiment-2011-weka.filters.unsupervised.instance.Resample-S1-Z50.0-weka.filters.unsupervised.instance.Resample-S1-Z10.0-no-replacement

@attribute Text string
@attribute class-att {pos,neg}

@data
'Im not a big fan of rom/coms at the best of times. A few have been quite good (check of Dream for an Insomniac) but this one is just more of the same but less.<br /><br />With a running time of 100min I expect more than 1 laugh every 30mins. The only real belly laugh are when male strangers and friends instinctively help out Lees character.<br /><br />All I can say is AVOID. I guarantee there is at least 10 other movies on the shelf that deserve you $$<br /><br />3 of out 10 (And only cos Im a big Lee fan)',neg
'Im sure that any legitimate submariner would happily ship out on the USOS Seaview (yes SOS...) Why you could play full-court basketball in the torpedo room its so large. And how bout the bay windows in the bow the better to see giant squids or minefields that appear out of nowhere? Did I mention the colorful mess-cook with the parrot on his shoulder? And the Admirals stateroom with what appears to be a loft? Big bleeping sub...<br /><br />OK OK...its never gonna win any prizes for authenticity. And if the sub is laughable the plot is even worse. Somehow the Van Allen belts of radiation hundreds of miles in space have caught fire are going to make global warming look like a weenie roast. Pompous Admiral Nelson (Walter Pidgeon) along with his sidekick Lucius (Peter Lorre looking suitably uncomfortable) hatch a scheme to put out the fire by firing a missile into its midst.<br /><br />Theres plenty of intrigue (sic) along the way with a born-again survivor (and his little dog too!) two dames who can never leave well enough alone a passel of red shirts who are expendable and plot holes big enough for Godzilla to walk through. Thrill to the Seaview being chased at what looks like 60 miles per hour by another sub -- no need for advanced sonar when you can follow from 100 feet astern.<br /><br />The movie careens from one cliff-hanger to another; the payoff is so anticlimactic as to be pointless certainly not worth the 1 hour and 50 minute wait.<br /><br />The technical adviser for this shipwreck must have been a 14-year old boy with a stack of Popular Mechanics magazines. Worth watching if only to riff upon.',neg
'For all viewers out there who have slammed John Waters for creating a film like Pink Flamingos just stop. Its getting you nowhere. Has anyone ever cared to stop and think about the ambition and dedication Mr.Waters possesses. To gather your best friends up and to create a movie just to gross out thousands of viewers all over shows this man has a great deal of ambition inside himself. Just read his biography Shock Value. It discusses the lengths he went through to get this film finished. Maybe it wasnt just the fact that John made this film to gross people out it was to prove that there can be something such as good bad taste>',pos
'First I have to say that I have read everything about this subject and I know it inside out and I was excited about finally seeing it too. But you have to read only the book this mini-series is based on to realize that its not the true story of what really happened almost 90 years ago. Its loosely based on the facts the rest is taken from the scriptwriters imagination. And unfortunately these changes are anything but successful and mostly totally unnecessary.<br /><br />Where do I begin? Vita and Violet didnt use the names Mitya and Lushka until their affair started and during it Violet also called Vita Dmitri and Julian. It was Violet who chased Vita with a dagger when they were teenagers. The seduction scene when their affair started Violet was much more passive than represented here and certainly didnt kiss Vita first. I could go on and on these examples were all included when the series was only just started. Besides all these alterations from the facts the characterizations are also all wrong. At times Vita behaves like a mad woman. Especially the scene where she saw from the newspaper Violets engagement announcement is just ridiculous. Vita kept her surges of emotion inside. It was Violet who was temperamental and let her feelings (good or bad) show. All Vita did when she read it was that she nearly fainted thats all. Being a gentle nature Harold avoided confrontations in real life but here he is sometimes pretty stern and accusing. Harold and Vita always discussed their intimate things in letters not verbally. And Violet... I know that this series purposely concentrated on Vita and Harold but that doesnt mean that all the other characters have to be mere puppets on the sidelines. Here she is totally one-dimensional character and the lines gave to her are mostly embarrassingly shallow. Actually she was intelligent gifted quite an extraordinary woman who has rarely given the credit she deserves. I have always thought her much more interesting person than Vita. In this series her unhappiness loneliness and her problems with her mother are totally ignored. Viewer has also little clue of her background and family what kind of relation (and marriage) with Denys Trefusis she had or how hard she battled over Vita. Vita was the only love of her life her raison detre and if Harold suffered during affair so did Violet. After it her life was in ruins and it took time that she could pull herself back together again. Statue could have acted the role of Denys that much depth his character has. Lady Sackville-West is just a badly drawn caricature; an annoying chatterbox with exaggerating french accent. <br /><br />The series ends to the totally badly written scene in Amiens and that was the end of this affair according to scriptwriter. No it continued a whole year after that and its ending was much more lingering and sad than what was presented here. But what one cares about the stupid ending if the whole series has been stupid from the start. I have to give some credit to actors they tried to make best of those roles given to them though Janet McTeer as Vita is the only one who really shines through. One cant complain the settings either. All complaints go to director and most of all scriptwriter. Instead of insightful character studies there are too many sex scenes and bland conversation. Many of the scenes are too long some are pointless and dont bring anything to the story line. On the other hand many details are shortened or omitted altogether. Especially there should have been more information about Vitas and Violets youth and how their friendship developed. This is one fascinating story which would have deserved a much better adaptation. Maybe someday someone will do it. At the moment one can make much more of this story by reading the actual book or Violets letters to Vita which are brilliant stuff.',neg
'Before seeing the sneak preview today of Angels & Demons I cleared my mind of any uncertainties that might hold me back from enjoying it; the enormous amount of hatred towards Dan Brown the fact that it was written by Dan Brown and because Dan Browns name is slapped on all of the posters. I went in with an open mind and expected the worse but instead what I got was a 2 and a half hour Roman cat and mouse game with Forrest Gump and that is by all means good entertainment value.<br /><br />The movie hangs loosely on the actual novel itself. Harvard symbologist Robert Langdon (Hanks) jets off to Rome after the Popes sudden death and the re-election through Papal Conclave. Arranging all of this is the carmelengo Patrick McKenna (McGregor). However he soon learns of a new threat one that involves a secret brotherhood making its presence known an anti-matter time bomb that Vatican City is now targeted with and the kidnapping of four cardinals. Langdon using his intellects (and trust me youll be hearing a LOT from it) is given the task of finding and rescuing them using the mysterious Path of Illumination. Aiding him on the quest is CERN scientist Vittoria Vetra (Zurer) who is also the co-creator of the anti-matter. <br /><br />The movie itself runs at an uneven pace. One minute Langdon and the Swiss Guard are speeding to save a branded cardinal the next minute he bores you with pointless information about every random object he passes evidently slowing the books much anticipated action/thriller sequences down. It makes for an interesting read on paper but on screen it can go either way. <br /><br />The characters are decently written onto the big screen. Ewan McGregor does a convincing performance as the quiet but knowledgeable Patrick McKenna famous accent included. Tom Hanks is slightly more agile intellectually and physically since his last performance in the mediocre Da Vinci Code. Stellen Skarsgard plays Commander Richter the straight-faced leader of the Swiss Guard. Unfortunately neither his nor Ayelet Zurers performance are worthwhile ones and instead of playing a part in the story they are just kicked aside as assets. <br /><br />However Angels & Demons accomplishes what DVC could never; a thrilling fast-paced movie filled with satisfying explosions beautiful recreations of St. Peters Square and Basilica (including many of the churches) and a pulsing bomb counting down the midnight hour. Ron Howard does a decent job at directing this second Langdon adventure this time taking in much criticism and almost completely exchanging the boring dialogue for tense chases (almost). <br /><br />While newcomers might call it a National Treasure 3 with a much larger threat there is still enough contagious suspense/thriller eye-candy and brilliant still shots of Rome to breathe in. Fans of the book might feel differently towards the movies drastic changes but considering the amount of blasphemy and inaccuracy it generates A&D does exceedingly well at keeping the viewer locked on to the screen this time rather than on their sleepy shoulder. <br /><br />A good book-to-movie adaption that will both appeal and entertain.<br /><br />7.4/10',pos
'This film doesnt know what it wants to be: is it making fun of action movies in general? Is it satirical? Is it supposed to be a black comedy? This is truly one of the worst films ever made.<br /><br />Lori Petty is annoying. There I said what everyone else is thinking. Its bad enough that shes such a terrible actress (Route 666 Bates Motel) but she doesnt even qualify as a mediocre b-movie actress. Her screechy voice strange mannerisms and poor comic timing dot this film from start to finish until you just want to put your head in a vise and end the pain.<br /><br />Do yourself a favor and avoid this movie at all costs. Youll be glad you did.',neg
'Visually this film is interesting. Light is literally thrown in a way together with cinematography and an alluring introduction before the titles that had my hopes up at the start but then - a b-movie is a b-movie is a b-movie no matter how much spectacle is seen. This film surrounds the life of Albert Fish one of the most well-known serial-killers in the world. Active around the start of the 20th century Fishs life is hastily and blurry dealt with before before he started killing children at an old age. This film is based upon two tracks: Fishs life and that of William F. King lead investigator of the case. What saves this film from becoming a Hallmark spectacle and debacle of the usual sort whenever films about serial killers are concerned is the direction which is a double-edged sword; director Scott L. Flynn sheds focus enough upon the b-actors not to let their flaws shine through too much but at the same times created a truly dull and stereotypical view of the American police through the King-angle. Sure enough he dealt quite thoroughly with Fishs meet with Grace Budd the 10-year-old girl that he killed even though Im not really sure if her mother was the media-crazed person that Flynn really tries to emphasise that she was. I miss more psychological diving into Fish not to mention the very little time which was spent on Fishs post-capture. All in all interesting for those who are into serial-killers but mostly a let-down; however if the director will make another film about another serial-killer Id definitely see it in hopes that holes were patched-up.',neg
'Surely one of the lamest shows ever to be produced on these shores and thats saying something. Even many of the lead actors didnt stick around for the duration. The fact that it ran for eight years is a sad indictment on the average intelligence and cultural nous of the Aussie viewer. It went round and round in circles with repetitive gags and poorly-drawn characters. Arthur MacArthur for gods sake. did they actually pay the writers of this show? I wonder if anyone checked their qualifications. There were tired gags about rural people and second-rate farce situations that were poor imitations of a thousand English and US sitcoms that had gone before. I think thats what I hate about it so much that it appears no one involved wanted to make it memorable original or clever instead opting for the lowest common denominator each time.',neg
'Origins of the Care Bears & their Cousins. If you saw the original film youll notice a discrepancy. The Cousins are raised with the Care Bears rather than meeting them later. However I have no problems with that preferring to treat the films as separate interpretations. The babies are adorable and its fun watching them play and grow. My favourite is Swift Heart Rabbit. The villain is a delightfully menacing shapeshifter. I could empathise with the three children since I was never good at sports either. Cree Summer is excellent as Christy. The songs are sweet and memorable. If you have an open heart love the toys or enjoyed the original this is not to be missed. 9/10',pos
'Im so sorry but I have to tell this film was the most terrible I have ever seen before. I thought that it will be a good film after 8mm. WHAT A SELL!!! There were nothing interesting in it except the beautiful Hungarian women. Everything might be known forward. Its a miracle I didnt sleep trough all. I dont understand how might you let make it!! Im so sorry but I have to tell this film was the most terrible I have ever seen before. I thought that it will be a good film after 8mm. WHAT A SELL!!! There were nothing interesting in it except the beautiful Hungarian women. Everything might be known forward. Its a miracle I didnt sleep trough all. I dont understand how might you let make it!!',neg
'The 1980s TV show updated with fresh female flesh and raunchy language. The Dukes of Hazzard passed me by; it was not repeated whenever I was in front of the television in either New York or California; or I probably would have watched. Still from somewhere (like the clips accompanying this films updated 2005 release) I knew it was about a fast orange Dodge Charger - and the General Lee is still good to go. <br /><br />Hunky cousins Seann William Scott and Johnny Knoxville (as Bo and Luke Duke) are the New Riders of the Orange Sage. Beautiful Jessica Simpson (as Daisy) fills her skimpy short well - but even her arousing pink bikini cant beat off the competition from a dormitory full of bouncing topless coeds. The too stupid plot involves a graying Burt Reynolds (as Boss Hogg) threatening to turn Hazzard County into a strip-mine.<br /><br />** The Dukes of Hazzard (7/27/05) Jay Chandrasekhar ~ Seann William Scott Johnny Knoxville Jessica Simpson Burt Reynolds',neg
'I first read the book when I was a young teenager then saw the film late one night. About a year ago I checked it out on IMDb and discovered no copies available. I then hit the web and found a site that offers War Films soooo glad that I did ordered a copy and sat back and was able to confirm why I wanted to see it again.<br /><br />In my opinion to really enjoy the film I suggest you read get a copy of the book and then watch the film. The book is no longer in print but I did track a copy down via E-bay the Author Alan White was a commando/paratrooper during the 2nd world war taking part in disparate clandestine operations and this was his first book. It is written by someone who knows and this fact I believe gives the book and film authenticity. I have not given the film a ten only because of the nature of the ending of the film not as good as the book. There are a couple of plot lines that differ from the book also which is strange as the book is not about the large scale nature of war but about the individual in war. The film illustrates this exceptionally well. I have the copy of the book to let my son read and then the film to let him watch in that order.<br /><br />If you can track it down the book and the film then it is definitely worth it and I only wish that it was more readily available for more to read and see one of my all best war films ever!',pos
'The Last Wave is one of those movies that relies heavily on the mind. The title refers to the Aboriginal doomsday theory: there will be one last wave that wipes out everything.<br /><br />David Burton (Richard Chamberlain) is a Sydney lawyer hired to defend some Aborigines accused of murder. Around this time there has been unusually heavy rainfall in Australia. While defending the Aborigines David learns the last wave theory and begins to wonder whether its just mythology.<br /><br />The movies last sequence is a metaphor for descending into the depths of ones mind. Peter Weir created a perplexing but thought-provoking movie. Aboriginal actor David Gulpilil (whom you may have seen in Walkabout Crocodile Dundee and Rabbit-Proof Fence) provides an interesting supporting role as one of the defendants.<br /><br />If you get a chance watch the making of feature on the DVD. Peter Weir explains some of the films undertones some of which relate to Richard Chamberlains background.',pos
'I watched this movie last week sometime and had the biggest laugh ive had in a long while. The plot of the film is pretty dumb and convoluted in a badly crafted way. The only plus to be found anywhere in the film are Corey Saviers impressive abs. Alexandra Paul (i think thats her name) is horrendous as the preachers wife who has a history of depression. Ted McKenzie is gross and his characters a twit on top of it all. And as if the fact that you think shes having sex with her son isnt enough they throw in needless sax solos at every opportunity! The end and climax of this film is absolutely abysmal and also laughable. I mean who the hell wants to carry the child of a con who tried to make you think he was your son and that you were having an incestuous relationship with him!',neg
'While I cant deny that his movies are often entertaining I have always personally felt that Martin Scorsese is just a little overrated in his abilities. His use of flashy stylistics in a good number of his movies seems to scream Look at me arent I an imaginative director?. His best film that I have seen is the one with the least added flourishes the superlative Raging Bull.<br /><br />For this remake it appears it was business as usual though. The dull film stock to convey a 1950s setting was so bland as to be a distraction in itself. The melodramatic close-ups combined with the sub-par imitation of the classic Psycho score are more likely to provoke smirks of derision than a sense of atmospheric terror. The score for Psycho was brilliantly unnerving this homage just sounds shrill and annoying. Even the cast who can be decent at times deliver histrionic performances that just scream caricature; the notable exception to this being an intelligent turn by Lewis as the impressionable teenage daughter of the Bowden family.<br /><br />The worst acting offender here is surprisingly De Niro. Sure he looks suitably menacing but as soon as he opens his mouth that aura just drains away. Now Im no expert on American accents me originally coming from near Manchester in England an all but surely he couldve come up with a more convincing Southern drawl than that? Being the gifted physical actor he is he almost overcomes this fatal flaw but not quite. It was disconcerting for me as a De Niro fan to be wishing he was off screen rather than rapt at his performance.<br /><br />(POSSIBLE SPOILERS.)<br /><br />The over-the-top style of the whole movie extends to the ridiculously overblown finale. When will Scorsese learn that underplaying the situation can sometimes build tension just as effectively as giving the viewer a visual and sonic bombardment? I also thought that he was too respected a reputation to resort to the killer-not-dead-yet cheap trick that less talented individuals might employ.<br /><br />All in all a thoroughly ridiculous thriller. Scorsese and De Niro have done MUCH better work together.',neg
'Theres something wonderful about the fact that a movie made in 1934 can be head and shoulders above every Tarzan movie that followed it including the bloated and boring 1980s piece Greystoke. Once the viewer gets past the first three scenes which are admittedly dull Tarzan and his Mate takes off like a shot offering non-stop action humor and romance. Maureen OSullivan is charming and beautiful as Jane and walks off with the movie. Weismuller is solid as well. Highly recommended.',pos
'I just got back from the film and Im completely appalled. This movie is an absolute mockery to all of mankind. The theatre I was in maybe had 4 other people. This movie was recommended to me and I couldnt believe that this person liked it. I cant believe that any sane human would like it. There was no plot NO PLOT AT ALL. It was a joke. How can you make a movie about nothing. This movie only goes to show why Hollywood is in such a shambles. I can only just look at the spiral of the Horror Movie industry and giggle. What a travesty to all filmaking this is true of all the new teen horror flicks GrudgeBoogeymanRingSaw series. It is all such trash. Dont support this kind of hogwash!',neg
'This movie was charming. An accountant wants more from life than the approved conventional success. What makes it work so well and makes it so different from the standard dance movie is that it really isnt about becoming Great it is simply about finding a way to express ones self. The big triumph at the end is not the winning of a contest not the discovery of a whole new life style but the simple joy of doing what you want to fulfill the other parts of your life. No one is discovering their passion they are finding their quiet soul.<br /><br />The Japanese background makes the subtle oppression and secret life of ballroom dancing both understandable and personal. We can all see ourselves in the everyman.',pos
'So-so thriller starring Brad Pitt and Juliette Lewis who join David Duchovny and Michelle Forbes on a road trip out west. The latter couple are researching notorious murder sites for an upcoming book; Pitts a serial killer on the lam (unbeknownst to Dave) and Juliette is his poor not-all-there companion. This is a good cast and the story moves along but Pitt isnt belivably scary as a serial killer although it is one of his better earlier roles. The best thing is here is Michelle Forbes who always manages to shine whether in her roles on `Homicide: Life on the Street or in the brief series `Wonderland.<br /><br />Vote: 6',pos
'Theres something wonderful about the fact that a movie made in 1934 can be head and shoulders above every Tarzan movie that followed it including the bloated and boring 1980s piece Greystoke. Once the viewer gets past the first three scenes which are admittedly dull Tarzan and his Mate takes off like a shot offering non-stop action humor and romance. Maureen OSullivan is charming and beautiful as Jane and walks off with the movie. Weismuller is solid as well. Highly recommended.',pos
'People stranded in a country house during a storm discover that the home was the sight of an unsolved murder years before. During a dinner discussion of the incident the lights go out and when they come back on they discover that one of the guests has been killed. Fearing for their lives the guests attempt to find out the secrets behind the death before others can occur according to the DVD sleeves synopsis.<br /><br />There are a couple of clever twists in this murder at the Old Dark House story with the Play within a Play being its most interesting feature. However the direction is rather ordinary which serves to highlight a certain cheapness of production. Like most movies of this type there is (or should be) an ensemble of intriguing characters. Herein only old-time Broadway producer Richard Carle (as Herman Wood) and his fey secretary Johnny Arthur (as Homer Erskine) maintain interest.<br /><br />**** The Ghost Walks (12/1/34) Frank R. Strayer ~ Richard Carle Johnny Arthur John Miljan',neg
'I just attended a preview screening of this film. A masterpiece of documentary film-making it was not. Totally absorbed with its subject the film becomes incapable of leveling any sort of critical commentary with regard to Ms. Faye. Cloying and sappy the only redeeming quality of the film was its use of puppets in an attempt (albeit a failed one) to structure some kind of narrative. But the creepiest experience occurred as the closing credits rolled. The audience rose and applauded. Like moths to flame Americans in the 21st Century are still drawn to freakshows. The narrative of the misunderstood monster is getting rather tired.',neg
'Ive noticed that a lot of people are taking Opera to task for the way Betty reacts to the murders. I think they are basing these complaints on how they imagine a normal person would react. The thing is...Betty is not a normal person due to traumatic events in her childhood. She has problems way way before the movie ever even starts...and by the end of Opera...in my opinion...she has become totally unhinged.<br /><br />---------------------SPOILERS--------------------------------------- You have to keep in mind that when she was a very small child she witnessed her mothers lover commit at least one brutal murder while her sadomasochist mother was getting off watching it.<br /><br />She was raised by a woman who achieves sexual release tied up watching girls get hacked slashed and strangled to death. That does not make for a healthy home life. I think its pretty easy to conclude that her mother would have employed all sorts of emotional manipulation and negative reinforcement to ensure that her daughter never snitched on her. It is also likely that at her impressionable age Betty might have been deeply confused by what she saw. Is this just something that adults do etc.<br /><br />Betty obviously looks up to her mother...I mean...shes become an opera singer just like her. If mommy likes it it cant be bad can it...mommy cant be bad can she? She couldnt tell the police on her mommy or this mysterious hooded fellow she associates with mommy.<br /><br />Betty has a lot of deep-seated emotional issues. Her mind has for years been trying to block out the memory of what she saw her mother doing...but it keeps coming to the surface manifesting itself in the form of horrible nightmares skull-throbbing migraines a dependence on relaxation techniques and sexual frigidity She associates brutal violence/bloody death with sex on a subconscious level. Theres an inner struggle between the part of Betty that has confused murder/sex and the part of her which believes these things to be wrong.<br /><br />After shes seen her boyfriend murdered by the hooded man...she calls the police yet is unwilling to give her name. The part of her that thinks murder is wrong forces her to make the call but the part that is ambivalent wont allow her to admit personal involvement. The ambivalent part of her takes control before she can go all the way. So she walks away from the phone in the rain...and when shes picked up by the director shes acting surprisingly calm not as upset as you would think a normal person would be...because the part of her thats been blocking stuff since she was a child is trying its damnedest to block the horror of what shes just witnessed.<br /><br />The state of affairs in her life all contribute to an impasse within Bettys psyche. Her singing career is starting to bear fruit...shes going to be a great opera singer like her mother was. But is she going to become like her mother in all ways? In the darker ways? Or will she be able to make her own path? Add this to the re-emergence of the hooded man murdering everyone around her.<br /><br />Its not until the hooded man kills Daria Nicolodis character that Betty really takes an active role in defeating the killer. Heres someone who loves Betty whos supported her wholeheartedly in her emerging career who is in fact a maternal figure in Bettys life now since mommys dead. Imagine how terrible it would be to lose your real mother and then to see the woman who is the closest thing you have to a mother get shot through the eyeball.<br /><br />I could go on...but I wont. The main gist of what Im saying is that the character of Betty is a lot more complex than most of the reviewers on here have been willing to acknowledge.<br /><br />Opera is one of Argentos best...and not just for the visuals alone (although they are truly magnificent) and not just for the inventive murders (although they are). There is a depth here...and attention needs to be paid.',pos
'What a boring movie. While it did have humorous parts it was just plain boring and lengthy (for a 90 minute movie). I believe that the cause was a lack of action.<br /><br />When I rented this movie I expected to see white blood cells combat the evil viruses but no such luck. It was more that the virus was thwarted than defeated.<br /><br />The movie had promise but since made for little kiddies in mind it did not meet its potential in my opinion.',neg
'If you like horror or action watch this film ASAP. If the opening scene doesnt get your adrenaline pumping then someone should check your pulse. Great Action excellent casting and top one-liners. This is the only film I have seen in a cinema where the crowd applauded each chop kick & punch thrown. Not perfection but who cares when films can be this much fun. Its a pure rush of dark comic book action. 9/10',pos
'THE SUNSHINE BOYS was the hilarious 1975 screen adaptation of Neil Simons play about a retired vaudevillian team played by Walter Matthau and George Burns who had a very bitter breakup and have been asked to reunite one more time for a television special or something like that. The problem is that the two still hate each other and want nothing to do with each other. Richard Benjamin appears as Matthaus nephew a theatrical agent who has been given the monumental responsibility of making this reunion a reality. This warm and winning comedy is a lovely valentine to a forgotten form of entertainment...vaudeville and it works mainly thanks to one of Neil Simons better screenplays and outstanding work by Matthau Burns and Benjamin. Burns won the Best Supporting Actor Oscar for this but I think Matthau walks away with this film with his flawlessly hilarious performance as Willy Clark. Matthau was nominated for Best Actor but didnt stand a chance against Nicholson for ONE FLEW OVER THE CUCKOOS NEST; however in another year this was an Oscar-worthy performance. Matthau commands the screen and there is not a false note in this beautifully timed performance. The scene where he is auditioning for a potato chip commercial and cant get the name of the product right is a classic. THE SUNSHINE BOYS is a warm and winning Neil Simon comedy which shines thanks to unbeatable chemistry between Matthau and Burns.',pos
'If ever a potential movie mustve sounded like it wouldnt work based on reading the script on paper it would be this one. Here we have what seemingly looks like a lurid and seedy soft-porn s&m flick complete with the huge in-theatre poster depicting a near-naked Christina Ricci chained to none other than Mr. Bad Ass MF himself Samuel Jackson. But let me tell you if ever a film springs to life on celluloid major big time with soulful power to spare its Craig Brewers redemptive follow-up to Hustle & Flow Black Snake Moan.<br /><br />Unashamedly over the top from the get go this film sucks you in with the opening scenes and proceeds to dig deeper and deeper in with every subsequent frame. Its yer basic story of two deeply damaged characters who find in each other the strength and courage to move on in more positive ways with their lives. Been done before of course this tale but as Ive always said its the manner in which a story is told that gives it heart depth meaning and power.<br /><br />Riccis damaged-by-childhood-abuse wild-child character Rae and Jacksons equally soulsick musician character Lazarus find each other under desperate circumstances and Laz takes it upon himself to try to help Rae. This in itself is relatively unique: the idea of a man trying to genuinely help a woman who is in serious pain rather than trying to take further advantage of her and we know from the onset that Lazs heart and the films heart is in the right place. The movie at its core is about the redemptive healing power of love (with music as a very close second) and the film resonates profoundly with this truth - soulfully artfully and brilliantly.<br /><br />A major reason the film succeeds so profoundly is because of the fierce committed performances from Ricci and Jackson. Scenes that would have come off as laughable and pathetic in lesser artists hands are instead powerful as all get-out. In particular the films arc scene in which Jackson sings and plays the song of the title alone in his house with Ricci amidst a serious thunderstorm and the abusive demons from Raes past running amok inside her head leading her to crawl to Lazarus and cling to his leg comes off not ridiculous as technically it should but rather as gut-wrenchingly cathartic. <br /><br />All the supporting performances are fantastic here too. Justin Timberlake is completely believable as Raes anxiety-ridden boyfriend Ronnie and the always-wonderful S. Epatha Merkerson is also perfectly cast as a character who obviously has feelings for Lazarus. John Cothran Jr. is outstanding as well as Lazs reverend friend R.L. (a nod to blues musician R. L. Burnside no doubt). Everything works about this movie lets face it including the music/soundtrack which features Burnside Scott Bomar Bobby Rush Son House and most importantly Jackson himself whose fantastic version of Stackolee I am listening to as I compose this review. Theres also a really beautiful and moving version of This Little Light of Mine featured in the film sung heart-breakingly tentative and soft by Ricci.<br /><br />Samuel Jackson has said in recent interviews that he believes his performance in this movie is the best of his career thus far; I could not agree with him more. This is work that he can be monumentally proud of along with everyone else involved in this audacious supremely wise and deeply heartfelt mother*ucker of a project.',pos
'This is one of the best horror movies ive seen in a while. An eerie abandon house interesting characters gore and a twisted plot. Who could ask for anything more in a horror movie? It is pretty predictable for the most part but then again most horrors you can figure out within the first 10 minutes so I wont hold that against it. The music camera angles and so forth are excellent. The sets are well make and very convincing. There was pretty much no subplots however it being a horror movie too many alternate plots only take away from what were wanting from a horror anyhow... To be scared... This one keeps it pretty simple and does just that. If I were to compare it to any other movie I would say it reminded me of the remake of Texas Chainsaw Massacre. Definitely a horror movie lover must see.',pos
'I had been waiting to see this movie for so long and finally got to yesterday. In summary Im glad I finally did. The humor is off the wall hilarious. The plot is so unbelievably believable that it has to have at least some truth for it . If anything stood out in this movie it is most definitely the coffee shop scene. I have been there every guy has . You get dumped. You find out that your ex has fooled around with some guy who you are sure is an asshole. Now every time you see anything for the next few days you just get horrible thoughts of this placed in all the wrong areas . She is screwing everyone and everyone knows it. I could probably watch that man lick and finger his wallet all day long and look back at myself and laugh for having been there too .',pos
'I have never seen a show as good as Full House. Full House puts all of the newer shows to shame big time! Anyone who has never seen it which I dont see how it is possible should see it. It is a great show for anyone of any age. Full House will make you laugh it will make you cry it will amaze you. True some people feel that there are some cheesy aspects to the show but the positive aspects out weigh all of the cheesy aspects. Full House ran its first episode on September 22 1987 entitled Our Very First Show and ran its last episode on May 23 1995 entitled Michelle Rides Again Part II.<br /><br />The plot of the show is very believable. Danny Tanner (Bob Saget) losses his wife Pam in an accident involving a drunk driver. Danny has his brother in law Jesse Katsopolis (John Stamos) which is Pams younger brother and Danny also brings in his best friend Joey Gladstone (Dave Coulier) to help him raise his three daughters. Dannys daughters are named DJ (Candice Cameron-Bure) Stephanie (Jodie Sweetin) and Michelle (Mary-Kate and Ashley Olsen).Joey and Jesse plan on moving in with Danny and his three girls for a few months just to help out and end up living with them for eight years; which is the number of years the show ran for.<br /><br />The following is a short description of some of the characters and the actor/actress who played him/her: John Stamos (Jesse): John Stamos is a great actor. He plays Jesse. Jesse is a rock star waiting to get his big break. In Full House John Stamos does a great job portraying his character. He looked and played music like his idol Elvis Presley.<br /><br />Bob Saget (Danny): Bob Saget is also a great actor. He looses his wife in car accident involving a drunk driver. He has to raise three girls without a having the girls Mother. Bob Saget does a great job portraying a single parent who works full time and still has time to raise his three girls.<br /><br />Dave Coulier (Joey): One word can describe Dave Coulier funny. He is great. Playing the character of Joey was perfect for him. He does a great job playing the stand-up comedian waiting for his big break.<br /><br />Candice Cameron-Bure (DJ): She is a tremendous actress. She plays the oldest sister DJ which is short for Donna Jo. She is one of the best actresses I have ever seen. Her acting ability in Full House was very believable.<br /><br />Jodie Sweetin (Stephanie): Two simple words can describe Jodie Sweetin incredibly amazing! I wish I could say every thing that I would like to say about Jodie but I would use up the 1000 word maximum just on her. She got her start in a kids show called Mother Goose Stories and when she came to Full House she blew the audiences and creators mind. Her great looks and absolutely amazing acting ability helped to make the show the success that it was. According to Dave Coulier Jodie was supposed to be the star of the show. It was supposed to be where she was going to get her big break. Jodie at five years old when the show first aired could hit every line perfectly. She showed great enthusiasm. Most young kids cant do this. As you can probably guess Jodie Sweetin (Stephanie) is my favorite character in Full House.<br /><br />Mary-Kate and Ashley Olsen (Michelle): Great actress. Full House is where they got their start. They received the part of Michelle because they were the only babies who did not cry while in front of a camera.<br /><br />There are many more cast members that should be recognized. These are the original characters from when the show first went on the air in 1987.<br /><br />The only negative thing that I can say is how Full House became The Michelle Show towards the end. I think it was to focused on her towards the end. Especially when I think Jodie and Candice were much better at acting.<br /><br />Full House is a great show for everyone. It can teach you a lot. One of the biggest things it can teach you is that everyone can live a great life even if a tragedy such as loosing a family member occurs. Full House continues to attract new fans. With all this said there is only a couple things left to say; Full House will never die and thank you the cast of Full House for giving everyone a show that they can enjoy.',pos
'The story of Ed Gein is interesting VERY interesting. This movie however interesting only in the fact that it was actually made. Kane Hodders portrayal of Ed Gein is so far off its not even the slightest bit funny. Ed Gein did not behave psychotic in public he was very calm and collected and always extremely polite to everybody and talked to anybody who would listen this is one of the major things this movie failed to show the audience. But the biggest mistake of this movie side from even one frame ever being shot was that Ed never killed anyone without having been told to do so by his dead mother whom he thought was speaking to him from beyond the grave. He killed only the people who his dead mother said he had to because it was Gods will and he was very remorseful about it though that didnt stop him from experimenting with cannibalism and wearing peoples flesh. I officially gave this movie a rating of 1 simply because 0 wasnt given to me as an option.<br /><br />I highly advise all to stay clear of this movie. If you want to see a movie that accurately depicts Ed Gein and doesnt try to put in a sub-plot love story between a cop and a fictional woman who never existed i HIGHLY advise you see the original movie which unfortunately seems to not be on IMDb.com though i could be wrong but i have yet to find it here. The original doesnt stray from the actual events and doesnt try to twist the story. I can understand telling the story from a different perspective but this movie just tried to straight change the true story itself something that i find as horrible as if someone made a movie based on 9/11 but gave it a twist that Canada was behind it. Or a WWII movie saying Hitler was a good guy and helped fight the Nazis.',neg
